OrderID,ReturnDate,Reason
40514,2024-04-28,Defective
75379,2024-11-14,Wrong Item
78889,2024-12-12,Wrong Item
49517,2025-07-29,Defective
15344,2025-06-11,Late Delivery
82594,2025-01-13,Changed Mind
33803,2024-12-04,Damaged
49216,2025-04-22,Wrong Item
35652,2025-09-07,Defective
92040,2024-09-25,Damaged
84507,2024-02-02,Wrong Item
47372,2025-07-13,Changed Mind
42289,2025-10-02,Late Delivery
32181,2025-01-13,Defective
26473,2024-08-26,Changed Mind
90496,2025-03-25,Wrong Item
3897,2025-11-03,Defective
39376,2025-01-28,Damaged
21048,2025-06-13,Late Delivery
42264,2025-12-09,Wrong Item
5672,2024-02-16,Late Delivery
92791,2024-10-23,Defective
60422,2025-03-22,Changed Mind
90344,2024-05-26,Late Delivery
92856,2026-01-11,Damaged
76771,2025-02-14,Wrong Item
62840,2025-11-18,Damaged
6233,2024-12-09,Late Delivery
99588,2025-08-13,Changed Mind
15063,2024-04-04,Changed Mind
62362,2025-04-10,Damaged
56286,2024-11-20,Defective
66460,2025-05-21,Defective
64476,2025-02-12,Changed Mind
23538,2024-09-10,Damaged
90463,2024-11-13,Damaged
86912,2024-09-26,Damaged
88119,2024-04-18,Late Delivery
77823,2024-06-12,Defective
20500,2024-04-08,Defective
63130,2025-03-27,Late Delivery
25130,2025-10-17,Wrong Item
16232,2025-08-21,Late Delivery
67598,2025-06-09,Damaged
40261,2025-07-22,Late Delivery
49343,2024-01-24,Damaged
44893,2024-05-31,Changed Mind
10868,2024-05-24,Damaged
57810,2024-06-14,Defective
11855,2024-07-28,Late Delivery
27238,2024-04-02,Damaged
56892,2025-03-21,Wrong Item
2788,2024-10-13,Changed Mind
68992,2024-06-09,Wrong Item
5220,2024-05-11,Wrong Item
49359,2025-10-19,Wrong Item
42028,2025-06-03,Changed Mind
16432,2025-08-08,Changed Mind
15128,2024-03-26,Changed Mind
80854,2024-10-10,Changed Mind
31759,2024-10-20,Wrong Item
79379,2024-09-07,Defective
52578,2025-04-28,Defective
33637,2024-01-11,Changed Mind
13094,2024-12-03,Late Delivery
63905,2024-04-27,Damaged
79959,2025-08-17,Late Delivery
89625,2024-06-19,Late Delivery
58440,2026-01-05,Late Delivery
44400,2024-03-21,Defective
58659,2024-04-25,Damaged
49302,2025-02-27,Late Delivery
41474,2024-08-25,Changed Mind
29848,2024-10-15,Defective
43822,2025-04-08,Changed Mind
49599,2025-07-16,Changed Mind
76206,2025-09-02,Late Delivery
56521,2024-11-29,Changed Mind
84880,2024-02-01,Damaged
16870,2025-07-16,Changed Mind
78509,2025-10-12,Late Delivery
3916,2025-08-19,Changed Mind
19810,2025-03-19,Defective
16461,2024-05-17,Defective
69128,2025-09-06,Defective
28551,2024-03-08,Wrong Item
22936,2025-02-12,Defective
98789,2024-07-21,Defective
66760,2025-08-23,Wrong Item
71489,2024-05-17,Defective
45736,2024-07-21,Late Delivery
24506,2024-08-05,Defective
71846,2025-08-22,Defective
66045,2024-06-27,Wrong Item
59187,2025-03-23,Late Delivery
35823,2025-04-30,Changed Mind
52046,2024-12-27,Damaged
69380,2024-05-23,Late Delivery
29508,2024-09-28,Changed Mind
9802,2025-06-09,Late Delivery
45517,2024-06-25,Changed Mind
19549,2024-07-18,Changed Mind
95457,2024-09-16,Late Delivery
67560,2025-10-01,Wrong Item
43188,2025-07-23,Late Delivery
12827,2024-06-24,Late Delivery
25328,2024-10-05,Changed Mind
65595,2025-02-18,Damaged
97487,2024-08-15,Changed Mind
51452,2024-05-15,Defective
14608,2025-12-22,Late Delivery
2038,2024-12-24,Late Delivery
40981,2025-10-30,Wrong Item
5059,2024-10-09,Changed Mind
65462,2025-03-24,Wrong Item
24461,2025-06-10,Late Delivery
68821,2024-10-11,Changed Mind
85020,2024-08-15,Changed Mind
9264,2025-09-09,Defective
68950,2024-05-02,Defective
17170,2024-04-06,Damaged
94566,2025-07-28,Defective
79746,2024-02-01,Changed Mind
46757,2024-06-10,Defective
79927,2025-05-29,Damaged
10539,2025-11-17,Late Delivery
97306,2025-05-03,Defective
29574,2024-04-12,Changed Mind
52913,2024-05-18,Late Delivery
61342,2024-02-01,Changed Mind
9684,2024-12-06,Late Delivery
68989,2025-08-24,Changed Mind
3503,2025-12-26,Defective
44111,2025-05-04,Defective
94928,2025-02-02,Damaged
25981,2024-11-11,Late Delivery
42455,2025-07-25,Damaged
67074,2024-08-28,Wrong Item
69802,2025-09-20,Defective
8236,2024-11-16,Late Delivery
75430,2025-04-04,Damaged
37594,2025-04-06,Damaged
84923,2025-11-05,Wrong Item
59360,2025-07-24,Damaged
37077,2025-06-12,Changed Mind
6905,2024-12-29,Defective
34090,2025-08-07,Damaged
83026,2024-05-03,Damaged
58696,2024-04-30,Wrong Item
33457,2025-03-09,Changed Mind
37145,2024-02-19,Damaged
16766,2024-09-09,Defective
2450,2025-10-20,Defective
7321,2024-04-12,Damaged
77373,2025-07-13,Changed Mind
93354,2026-01-04,Defective
11644,2024-02-28,Defective
44685,2025-01-26,Changed Mind
11249,2025-01-05,Changed Mind
84927,2024-04-19,Damaged
49044,2024-10-21,Late Delivery
62750,2024-12-19,Wrong Item
56754,2024-02-06,Late Delivery
88394,2025-01-30,Late Delivery
8620,2025-06-06,Defective
98,2024-11-14,Changed Mind
33250,2025-01-14,Defective
77936,2025-08-10,Wrong Item
39574,2025-05-01,Damaged
25669,2025-10-21,Wrong Item
16421,2025-09-16,Defective
68362,2024-10-21,Defective
99060,2024-02-19,Defective
87585,2024-12-28,Defective
33455,2026-01-09,Late Delivery
40647,2026-01-05,Damaged
5449,2024-08-04,Late Delivery
67034,2024-11-10,Defective
95332,2025-05-07,Changed Mind
41798,2025-01-19,Late Delivery
31921,2025-03-30,Defective
39121,2025-12-19,Defective
90832,2025-11-06,Damaged
59909,2025-05-06,Wrong Item
46939,2026-01-09,Late Delivery
10767,2026-01-13,Late Delivery
53832,2025-10-05,Late Delivery
26578,2024-05-18,Defective
32999,2024-03-05,Damaged
40988,2025-06-07,Defective
10844,2025-07-13,Defective
25171,2024-06-27,Changed Mind
76862,2024-02-19,Damaged
68474,2025-08-07,Late Delivery
81242,2025-08-22,Wrong Item
84186,2025-10-14,Late Delivery
66110,2024-04-13,Defective
7733,2024-07-26,Damaged
39550,2025-01-01,Damaged
35359,2024-06-22,Damaged
29129,2024-11-10,Changed Mind
60856,2024-07-03,Late Delivery
75855,2025-11-11,Changed Mind
82214,2024-12-25,Wrong Item
56238,2024-11-20,Defective
14108,2024-09-12,Changed Mind
75033,2024-04-01,Changed Mind
21794,2025-08-12,Defective
42652,2024-09-08,Damaged
15737,2024-05-18,Defective
11176,2025-07-14,Late Delivery
62801,2025-04-18,Defective
15716,2024-11-10,Damaged
9999,2024-02-11,Defective
97032,2025-04-16,Changed Mind
79716,2024-12-31,Wrong Item
24620,2024-06-09,Changed Mind
7727,2024-08-09,Wrong Item
92705,2025-09-08,Defective
69879,2024-03-25,Late Delivery
85774,2024-01-21,Defective
92681,2024-03-21,Damaged
73882,2025-04-07,Defective
47695,2025-01-20,Wrong Item
88590,2025-11-14,Changed Mind
55862,2024-08-09,Late Delivery
32348,2024-09-30,Defective
59339,2024-04-11,Defective
55034,2024-04-04,Changed Mind
96016,2024-06-17,Late Delivery
84698,2025-08-28,Defective
29269,2024-12-02,Defective
73794,2024-01-26,Wrong Item
55789,2025-11-15,Wrong Item
45583,2025-01-19,Damaged
15348,2025-04-24,Changed Mind
55700,2025-07-03,Late Delivery
26870,2024-04-24,Defective
87018,2025-03-30,Defective
23356,2024-11-25,Damaged
25656,2024-03-10,Defective
45980,2025-01-02,Changed Mind
36298,2025-05-12,Damaged
38392,2026-01-11,Changed Mind
52659,2025-02-23,Damaged
7116,2024-02-26,Defective
65537,2025-05-12,Damaged
94393,2024-04-20,Wrong Item
57119,2025-09-12,Late Delivery
48833,2024-10-09,Defective
72673,2025-12-25,Late Delivery
2503,2025-11-25,Defective
34352,2025-08-11,Late Delivery
47283,2025-07-08,Wrong Item
60680,2025-06-15,Late Delivery
96814,2025-08-06,Damaged
14828,2025-02-04,Late Delivery
88234,2025-07-12,Defective
76502,2024-06-29,Changed Mind
14431,2025-06-08,Late Delivery
45355,2025-12-05,Late Delivery
41472,2025-04-27,Late Delivery
26891,2024-06-02,Defective
18053,2025-03-26,Late Delivery
99350,2025-01-13,Defective
56301,2025-02-18,Defective
13261,2025-03-10,Changed Mind
24252,2025-03-13,Damaged
41470,2025-11-07,Defective
4940,2024-08-01,Wrong Item
29980,2024-03-15,Late Delivery
72815,2024-07-12,Wrong Item
59434,2025-11-11,Late Delivery
6665,2025-07-25,Changed Mind
16673,2025-03-23,Defective
35003,2024-08-21,Damaged
67336,2025-08-30,Defective
66366,2024-11-17,Late Delivery
75574,2024-04-13,Damaged
266,2024-05-26,Defective
50413,2025-01-13,Damaged
7837,2024-10-15,Late Delivery
84471,2024-10-28,Changed Mind
49909,2025-08-25,Changed Mind
85182,2024-11-17,Defective
36018,2025-06-26,Wrong Item
52887,2025-08-25,Late Delivery
46495,2024-02-16,Defective
39247,2024-03-25,Defective
28472,2024-05-03,Changed Mind
72158,2025-12-07,Damaged
46641,2025-04-21,Late Delivery
90744,2025-09-05,Damaged
84468,2024-08-12,Late Delivery
95126,2025-12-22,Wrong Item
55450,2024-07-10,Changed Mind
74489,2025-05-27,Wrong Item
64339,2025-03-17,Defective
90417,2025-09-03,Changed Mind
88838,2025-03-20,Defective
50399,2024-04-05,Wrong Item
76208,2024-03-13,Late Delivery
87046,2024-12-28,Defective
84078,2025-08-06,Damaged
6322,2024-03-05,Late Delivery
99391,2024-02-20,Late Delivery
20014,2024-11-27,Wrong Item
76480,2025-02-12,Wrong Item
40284,2024-05-28,Changed Mind
8642,2025-12-10,Changed Mind
66129,2025-09-04,Damaged
45546,2025-05-17,Late Delivery
59965,2024-03-27,Damaged
57724,2025-09-28,Damaged
48669,2025-10-29,Wrong Item
63661,2025-02-22,Damaged
8181,2025-03-09,Damaged
75773,2025-08-25,Defective
38644,2024-09-11,Changed Mind
3201,2024-10-20,Changed Mind
15191,2025-05-31,Late Delivery
98190,2026-01-05,Changed Mind
51247,2025-11-09,Late Delivery
20804,2024-05-31,Defective
30128,2024-05-27,Changed Mind
20961,2025-01-17,Defective
99471,2025-01-05,Changed Mind
79113,2025-05-20,Changed Mind
75166,2025-09-06,Defective
34477,2026-01-18,Damaged
27404,2025-03-29,Damaged
35122,2024-12-09,Damaged
35425,2024-05-02,Damaged
67458,2024-07-31,Changed Mind
9784,2024-06-28,Wrong Item
32258,2024-12-08,Defective
71875,2024-05-27,Wrong Item
58576,2024-02-13,Wrong Item
52758,2025-02-13,Late Delivery
91974,2025-09-26,Damaged
89174,2024-01-16,Changed Mind
41718,2025-04-02,Damaged
54752,2025-06-05,Damaged
80528,2025-01-23,Wrong Item
80032,2024-10-11,Late Delivery
14525,2024-04-27,Damaged
57461,2025-05-21,Defective
61364,2025-01-27,Defective
7302,2024-12-22,Damaged
62286,2025-08-09,Wrong Item
90923,2025-02-04,Wrong Item
41512,2025-10-28,Changed Mind
60042,2024-06-14,Late Delivery
20263,2025-10-21,Wrong Item
78085,2024-03-23,Changed Mind
33089,2025-01-28,Defective
73694,2025-07-26,Defective
38998,2024-06-30,Defective
49219,2026-01-14,Damaged
70108,2024-01-23,Late Delivery
32609,2025-11-10,Changed Mind
61978,2024-02-28,Late Delivery
2440,2024-05-20,Damaged
63618,2024-04-10,Changed Mind
85996,2025-12-08,Changed Mind
60009,2024-11-11,Wrong Item
80035,2025-12-17,Late Delivery
61765,2025-11-15,Late Delivery
79163,2025-09-02,Wrong Item
22765,2024-01-31,Defective
15207,2026-01-19,Damaged
83069,2024-09-23,Late Delivery
48014,2024-05-30,Wrong Item
43641,2024-10-21,Changed Mind
10239,2025-06-17,Wrong Item
58356,2025-12-25,Defective
84035,2024-04-22,Damaged
28187,2024-03-19,Defective
10773,2024-10-17,Changed Mind
76733,2024-06-08,Changed Mind
68530,2024-09-29,Changed Mind
53423,2025-08-20,Changed Mind
23339,2025-02-06,Wrong Item
26344,2024-03-11,Changed Mind
88630,2024-12-11,Changed Mind
35797,2025-11-26,Wrong Item
86762,2025-10-25,Changed Mind
91335,2024-12-02,Defective
47812,2024-08-06,Defective
40046,2024-08-19,Late Delivery
60867,2024-07-21,Defective
85906,2024-11-30,Damaged
35459,2024-01-16,Damaged
40651,2025-07-23,Damaged
18621,2024-02-20,Wrong Item
70007,2025-09-19,Defective
39525,2024-11-22,Damaged
10549,2025-07-11,Late Delivery
69642,2025-08-29,Wrong Item
87119,2025-10-26,Late Delivery
39360,2024-09-10,Defective
88150,2025-07-12,Changed Mind
73093,2024-09-19,Late Delivery
9549,2025-05-04,Changed Mind
43066,2025-08-31,Wrong Item
96193,2024-12-19,Late Delivery
65400,2025-01-17,Late Delivery
66390,2025-01-29,Wrong Item
27954,2024-06-10,Wrong Item
16867,2024-10-18,Damaged
17849,2024-02-27,Defective
7396,2024-05-22,Late Delivery
56462,2024-07-11,Late Delivery
79021,2025-07-10,Wrong Item
75267,2024-07-22,Wrong Item
56861,2024-03-28,Defective
99955,2024-03-24,Wrong Item
74952,2024-11-05,Changed Mind
63759,2024-04-07,Changed Mind
81638,2025-06-20,Changed Mind
66511,2024-10-30,Changed Mind
45719,2025-02-10,Defective
67669,2024-07-01,Late Delivery
9170,2024-10-04,Changed Mind
59420,2025-07-26,Wrong Item
85966,2024-09-30,Changed Mind
87462,2025-06-17,Defective
34555,2025-12-02,Wrong Item
12037,2024-04-06,Changed Mind
56490,2025-05-08,Late Delivery
24776,2024-07-20,Wrong Item
54374,2025-03-10,Wrong Item
34438,2024-09-29,Late Delivery
30018,2025-12-14,Wrong Item
83820,2025-06-19,Changed Mind
98567,2024-11-29,Wrong Item
65357,2024-12-09,Changed Mind
49148,2025-06-04,Late Delivery
86345,2025-09-27,Damaged
69995,2024-08-04,Late Delivery
83815,2025-12-20,Changed Mind
82121,2024-07-29,Defective
18555,2024-01-29,Late Delivery
16815,2026-01-10,Defective
37148,2024-06-18,Defective
88568,2024-04-12,Changed Mind
10444,2025-11-12,Changed Mind
45248,2024-07-20,Damaged
74436,2025-08-16,Wrong Item
21600,2025-07-09,Late Delivery
53727,2024-10-12,Changed Mind
26084,2025-08-11,Late Delivery
13044,2025-11-25,Defective
64119,2024-08-18,Wrong Item
36701,2025-02-15,Damaged
84954,2024-09-22,Late Delivery
90624,2024-07-12,Wrong Item
91940,2024-07-15,Damaged
11667,2024-06-10,Late Delivery
84252,2025-11-04,Wrong Item
22277,2025-07-26,Changed Mind
12548,2024-12-30,Late Delivery
43248,2024-07-03,Wrong Item
64088,2025-09-25,Damaged
85187,2024-07-02,Wrong Item
47950,2025-11-10,Changed Mind
30725,2025-08-24,Late Delivery
11048,2025-02-01,Late Delivery
49662,2024-11-26,Late Delivery
10573,2025-09-24,Changed Mind
38278,2025-06-27,Damaged
11082,2024-09-21,Late Delivery
72810,2025-11-15,Damaged
74722,2024-04-23,Wrong Item
11405,2024-04-14,Damaged
89593,2024-02-28,Damaged
30798,2025-10-08,Late Delivery
99992,2025-03-25,Defective
90299,2024-03-23,Defective
92427,2024-11-27,Changed Mind
15055,2024-08-28,Changed Mind
74020,2025-06-05,Defective
90358,2024-07-05,Wrong Item
40501,2025-04-22,Late Delivery
47090,2024-12-16,Late Delivery
20536,2025-12-04,Wrong Item
46081,2025-01-04,Wrong Item
96840,2024-12-06,Defective
23740,2024-04-12,Changed Mind
9409,2025-08-09,Wrong Item
66950,2025-11-10,Changed Mind
62763,2024-05-05,Damaged
80846,2024-08-16,Late Delivery
21218,2024-07-12,Defective
41524,2025-11-11,Late Delivery
11266,2025-01-06,Defective
33479,2025-02-06,Damaged
76492,2025-09-13,Late Delivery
55517,2025-04-30,Damaged
63072,2024-02-07,Defective
97411,2024-06-15,Wrong Item
88160,2025-03-03,Late Delivery
2410,2025-01-17,Damaged
3223,2025-08-15,Late Delivery
75518,2024-11-08,Late Delivery
93264,2025-09-05,Late Delivery
33895,2025-05-02,Changed Mind
32214,2025-08-19,Damaged
22794,2025-02-04,Damaged
13646,2025-05-21,Late Delivery
88853,2025-12-29,Wrong Item
3947,2024-07-28,Late Delivery
17165,2024-04-05,Changed Mind
41612,2024-07-09,Defective
91553,2025-07-29,Changed Mind
53254,2025-12-05,Wrong Item
1802,2025-05-04,Late Delivery
44978,2025-08-31,Damaged
76410,2024-12-31,Late Delivery
73659,2024-04-30,Wrong Item
34428,2024-06-18,Damaged
81751,2024-06-15,Changed Mind
44597,2025-05-08,Defective
97232,2024-05-14,Defective
39318,2025-04-04,Late Delivery
79317,2024-10-23,Changed Mind
954,2024-07-23,Wrong Item
87665,2024-06-24,Defective
92944,2024-07-20,Changed Mind
1060,2024-02-27,Late Delivery
29396,2024-12-15,Damaged
24234,2025-06-04,Late Delivery
67258,2025-12-01,Late Delivery
19571,2025-01-16,Changed Mind
99887,2025-12-22,Defective
7843,2024-04-03,Changed Mind
72688,2024-03-12,Damaged
67091,2024-04-29,Changed Mind
43122,2024-06-26,Wrong Item
47442,2024-03-02,Late Delivery
23477,2025-05-06,Defective
18049,2024-09-27,Damaged
85425,2024-05-08,Late Delivery
96821,2024-08-24,Changed Mind
6302,2025-10-22,Wrong Item
98841,2025-04-21,Changed Mind
45052,2024-07-25,Late Delivery
36872,2024-07-09,Damaged
53485,2024-04-26,Defective
55568,2025-10-09,Late Delivery
41469,2025-06-11,Damaged
78380,2024-03-10,Late Delivery
42514,2025-10-05,Wrong Item
5113,2024-03-12,Changed Mind
47631,2025-09-20,Defective
56833,2024-02-29,Damaged
60306,2024-06-16,Defective
82238,2024-05-28,Defective
43560,2025-06-20,Defective
79411,2024-06-09,Damaged
95389,2025-03-12,Damaged
83543,2024-09-25,Defective
86818,2024-04-16,Changed Mind
60626,2025-04-19,Late Delivery
8910,2024-11-08,Defective
99578,2025-03-25,Wrong Item
54407,2024-08-18,Defective
73427,2024-12-13,Damaged
82562,2024-06-27,Late Delivery
21739,2024-01-22,Wrong Item
60419,2024-08-17,Late Delivery
7634,2024-08-09,Late Delivery
80761,2025-05-01,Wrong Item
9933,2025-03-18,Defective
77614,2024-07-07,Defective
90894,2024-10-28,Defective
57513,2025-06-15,Changed Mind
98073,2025-03-29,Defective
53337,2025-09-20,Wrong Item
91372,2024-04-13,Changed Mind
18906,2024-12-13,Defective
9159,2025-05-11,Changed Mind
96308,2024-05-14,Wrong Item
29901,2024-06-24,Defective
8559,2024-07-22,Damaged
21930,2025-09-25,Wrong Item
25075,2025-05-01,Late Delivery
6444,2025-01-06,Late Delivery
15876,2025-03-20,Wrong Item
54156,2024-08-28,Late Delivery
27265,2024-11-27,Wrong Item
1593,2024-08-12,Damaged
77106,2025-08-06,Wrong Item
36704,2025-08-12,Defective
72398,2024-10-04,Defective
21823,2025-04-05,Changed Mind
64574,2025-02-17,Late Delivery
93633,2024-11-04,Late Delivery
12828,2024-02-26,Wrong Item
16843,2025-04-30,Late Delivery
88361,2025-11-11,Defective
29027,2024-02-08,Damaged
39488,2024-09-21,Wrong Item
98368,2024-06-27,Late Delivery
33625,2024-06-24,Defective
83916,2025-06-18,Changed Mind
74562,2025-09-10,Late Delivery
43301,2024-12-01,Damaged
83847,2025-10-10,Damaged
51389,2024-10-03,Late Delivery
94557,2024-03-11,Late Delivery
57722,2025-07-19,Defective
51719,2024-10-30,Late Delivery
13042,2024-03-21,Changed Mind
95610,2025-06-28,Defective
2789,2025-09-23,Wrong Item
68241,2025-04-03,Changed Mind
88238,2024-09-02,Defective
2358,2024-01-29,Defective
40624,2025-04-09,Damaged
60637,2024-08-12,Defective
6371,2024-10-26,Changed Mind
63559,2025-10-14,Late Delivery
41551,2025-03-06,Changed Mind
48977,2024-02-15,Wrong Item
59010,2024-09-21,Defective
39345,2024-07-17,Defective
79433,2025-06-01,Defective
94765,2024-08-04,Defective
71293,2025-03-13,Damaged
12277,2024-12-18,Damaged
4422,2025-10-03,Late Delivery
54404,2024-09-12,Defective
86317,2024-08-16,Wrong Item
19497,2024-04-27,Late Delivery
44932,2025-01-13,Defective
87780,2025-01-23,Damaged
15808,2026-01-04,Wrong Item
40570,2025-05-25,Late Delivery
2126,2025-12-28,Wrong Item
55371,2025-12-14,Defective
92931,2024-08-08,Changed Mind
9978,2024-04-12,Wrong Item
95099,2024-04-28,Wrong Item
32885,2024-04-18,Damaged
65904,2024-09-24,Defective
7647,2025-09-16,Wrong Item
30785,2025-04-13,Defective
39437,2025-05-17,Damaged
72297,2024-02-26,Defective
1023,2024-08-23,Damaged
43207,2024-08-16,Damaged
57183,2024-12-17,Late Delivery
35246,2024-09-24,Defective
56099,2025-09-06,Changed Mind
22079,2025-10-03,Late Delivery
28810,2024-05-03,Damaged
91943,2024-10-21,Changed Mind
24188,2024-05-05,Wrong Item
67690,2024-07-19,Wrong Item
16931,2024-09-17,Late Delivery
97581,2026-01-02,Changed Mind
78141,2024-10-28,Defective
60990,2024-04-19,Changed Mind
52921,2025-01-09,Late Delivery
62265,2025-11-20,Defective
29178,2025-01-24,Defective
25869,2024-09-11,Wrong Item
924,2025-07-27,Changed Mind
23121,2025-01-29,Defective
67432,2024-05-13,Late Delivery
53718,2024-05-07,Wrong Item
57124,2024-03-03,Defective
3320,2024-03-31,Changed Mind
13620,2025-02-13,Wrong Item
79229,2025-08-28,Changed Mind
70109,2025-04-13,Changed Mind
95348,2025-02-09,Changed Mind
57579,2024-09-25,Wrong Item
12683,2024-05-10,Defective
80795,2024-12-08,Damaged
71950,2025-11-23,Defective
46664,2025-03-25,Wrong Item
95064,2025-04-19,Damaged
86698,2025-04-01,Damaged
78050,2024-12-03,Damaged
49792,2025-07-13,Late Delivery
99280,2025-04-07,Wrong Item
1044,2024-05-11,Late Delivery
65917,2024-07-19,Damaged
9210,2024-05-31,Late Delivery
24904,2024-01-17,Late Delivery
42124,2024-08-26,Wrong Item
12482,2024-11-11,Changed Mind
34403,2025-05-10,Late Delivery
27718,2025-01-02,Late Delivery
26633,2025-12-02,Damaged
84683,2024-07-06,Damaged
27177,2025-05-21,Damaged
5048,2025-02-22,Defective
83844,2024-01-21,Late Delivery
11200,2026-01-06,Damaged
34653,2025-11-28,Wrong Item
18608,2024-04-05,Defective
55118,2025-03-20,Changed Mind
9559,2025-01-04,Late Delivery
51202,2025-10-04,Late Delivery
83470,2025-01-13,Wrong Item
52118,2025-11-16,Changed Mind
7032,2024-03-27,Changed Mind
26895,2025-02-27,Defective
26941,2025-04-20,Late Delivery
64421,2025-04-06,Damaged
76996,2025-08-14,Wrong Item
19136,2025-09-22,Wrong Item
18249,2025-07-04,Wrong Item
27184,2024-03-29,Wrong Item
14903,2025-02-08,Damaged
71378,2025-12-28,Damaged
79836,2024-09-15,Defective
25470,2024-10-21,Late Delivery
66476,2024-04-27,Damaged
47006,2025-03-21,Defective
54247,2025-11-30,Changed Mind
60847,2024-04-15,Late Delivery
